channelId,channelTitle,description,subscriberCount,viewCount,videoCount,brandingTitle,brandingDescription,brandingKeywords,channel_url,keyword_list,kword_list_length,language,country
UC-r7q4wOUqdNJEEROnAnMSQ,Ugoball FM,"#FootballManager para aprender, apasionarte y romper.  


",4730,411808,217,Ugoball FM,"#FootballManager para aprender, apasionarte y romper.  


","""football manager español"" ""fm 22 español"" ""football manager 2022 español"" ""football manager 2022"" ""fm 2022"" ""fm22 español"" ""fm22 guia"" ""fm22 tutorial"" ""football mánager 2022 guia"" ""football mánager 2022 tutorial"" ""fm 2022 gameplay español"" ""fm 2022 español"" ""football manager 22"" ""football manager guia"" ""football manager tutorial"" fm22 ugoball ""ugoball fm"" ""football manager en español""",https://www.youtube.com/channel/UC-r7q4wOUqdNJEEROnAnMSQ,"[football manager español, fm 22 español, football manager 2022 español, football manager 2022, fm 2022, fm22 español, fm22 guia, fm22 tutorial, football mánager 2022 guia, football mánager 2022 tutorial, fm 2022 gameplay español, fm 2022 español, football manager 22, football manager guia, football manager tutorial, fm22, ugoball, ugoball fm, football manager en español]",19,en,ES
UC0gGiyQ_9vP37qKn81nNZvg,Chich0 FM,"Ha aparecido el Football Manager 2023 y con él, las ganas de mostrar lo que llevo haciendo 10 años en este videojuego.

Ahora dirigiendo a Boca Juniors y Valencia. El canal con el pecho más frío de la historia de FM.

También soy entrenador nacional de fútbol, por eso de hablar algo de mi.

",2940,333378,320,Chich0 FM,"Ha aparecido el Football Manager 2023 y con él, las ganas de mostrar lo que llevo haciendo 10 años en este videojuego.

Ahora dirigiendo a Boca Juniors y Valencia. El canal con el pecho más frío de la historia de FM.

También soy entrenador nacional de fútbol, por eso de hablar algo de mi.

","FM ""Football Manager"" ""Chicho FM"" ""Chich0 FM""",https://www.youtube.com/channel/UC0gGiyQ_9vP37qKn81nNZvg,"[FM, Football Manager, Chicho FM, Chich0 FM]",4,es,ES
UCm8pcLd5O_NIkGjG_gZ5S-w,TáticaMente,"No Canal TáticaMente você vai encontrar de tudo relacionado ao jogo Football Manager. Dicas e tutoriais, séries completas, simulações de partidas e campeonatos reais e muito mais sobre esse fantástico jogo de futebol e estratégia. Te convido a se inscrever e fazer parte do time, trazemos sempre muito conteúdo interessante pra te ajudar!",26700,2845580,321,TáticaMente,"No Canal TáticaMente você vai encontrar de tudo relacionado ao jogo Football Manager. Dicas e tutoriais, séries completas, simulações de partidas e campeonatos reais e muito mais sobre esse fantástico jogo de futebol e estratégia. Te convido a se inscrever e fazer parte do time, trazemos sempre muito conteúdo interessante pra te ajudar!","TáticaMente taticamente Alexssander Liesenfeld ""Alex FM"" ""Football Manager"" FM ""Alex FC Cascavel"" ""Dicas FM"" ""Dicas Football Manager"" ""Football Manager 2021"" ""FM 21 Brasil"" ""FM 2021 Brasil"" ""Football Manager"" fm21 ""football manager 2021"" ""football manager"" Tutorial ""Tutorial FM"" ""Tutorial Football Manager"" ""Usar olheiros"" ""Jogo de técnico"" ""Jogo de treinador"" ""Dicas FM"" ""Tutoriais FM"" ""Dicas Football Manager"" #AlexFM@TáticaMente# ""Football Manager 2022"" ""fm 22"" ""fm 21"" fm22 fefux ""leo meidalli""",https://www.youtube.com/channel/UCm8pcLd5O_NIkGjG_gZ5S-w,"[TáticaMente, taticamente, Alexssander, Liesenfeld, Alex FM, Football Manager, FM, Alex FC Cascavel, Dicas FM, Dicas Football Manager, Football Manager 2021, FM 21 Brasil, FM 2021 Brasil, Football Manager, fm21, football manager 2021, football manager, Tutorial, Tutorial FM, Tutorial Football Manager, Usar olheiros, Jogo de técnico, Jogo de treinador, Dicas FM, Tutoriais FM, Dicas Football Manager, #AlexFM@TáticaMente#, Football Manager 2022, fm 22, fm 21, fm22, fefux, leo meidalli]",33,pt,BR
UCWUCWx5HNWSuzwGxwVczGPQ,BusttheNet Gaming,"Hi there, my name is Daljit, apart from being a content creator, I am also a moderator on the SI forums helping people out with the training and tactics side of the game. 

On this channel you will find guides for Football Manager that cover: Training, Tips and Tricks, Tactics.  You will also find me releasing written guides for the game each year for every new game that is released. I also release views, schedules, shortlists.

The best place to start if you are new to the game is the 101 of Mastering Football Manager, which covers guides that are done in conjunction with the creators of the game Sports Interactive. Other saves include - Gamechanger -  a series of shows that cover FM20, FM21 where I take a look at your saves and offer suggestions. 

This year I livestream on Mondays, Weds and Fridays (1830hrs Singapore)  covering Road to Glory challenges with Forest, Kasimpasa, Sporting Portugal and Dundee United.  I also upload two guide videos each week. 

WV0Q0Z",30300,6204855,1312,BusttheNet Gaming,"Hi there, my name is Daljit, apart from being a content creator, I am also a moderator on the SI forums helping people out with the training and tactics side of the game. 

On this channel you will find guides for Football Manager that cover: Training, Tips and Tricks, Tactics.  You will also find me releasing written guides for the game each year for every new game that is released. I also release views, schedules, shortlists.

The best place to start if you are new to the game is the 101 of Mastering Football Manager, which covers guides that are done in conjunction with the creators of the game Sports Interactive. Other saves include - Gamechanger -  a series of shows that cover FM20, FM21 where I take a look at your saves and offer suggestions. 

This year I livestream on Mondays, Weds and Fridays (1830hrs Singapore)  covering Road to Glory challenges with Forest, Kasimpasa, Sporting Portugal and Dundee United.  I also upload two guide videos each week. 

WV0Q0Z","Bustthenet ""Football Manager"" ""How to Master Football Manager"" ""tips and tricks"" ""lets play"" tactics ""road to glory"" rashidi journeyman ""FM Training Schedules"" ""FM Training"" ""FM Tactics"" Experiments Gamechanger ""FM guides"" ""FM Tutorial"" wonderkids Youtube ""FM help"" ""Football Manager Help"" ""Bustthenet FM"" ""LLM Football"" Nonleague ""bust the net"" ""bustthenet gaming"" ""bustthenet training schedules"" ""Football Manager 2022"" FM22 ""FM 22 Tactics"" ""Football Manager Training"" ""FM 22 Training""",https://www.youtube.com/channel/UCWUCWx5HNWSuzwGxwVczGPQ,"[Bustthenet, Football Manager, How to Master Football Manager, tips and tricks, lets play, tactics, road to glory, rashidi, journeyman, FM Training Schedules, FM Training, FM Tactics, Experiments, Gamechanger, FM guides, FM Tutorial, wonderkids, Youtube, FM help, Football Manager Help, Bustthenet FM, LLM Football, Nonleague, bust the net, bustthenet gaming, bustthenet training schedules, Football Manager 2022, FM22, FM 22 Tactics, Football Manager Training, FM 22 Training]",31,en,SG
UC2HRa2nAwMiQJaqpUvJEWpQ,tacticof,"Witaj

Skoro tutaj trafiłeś, to z pewnością Football Manager nie jest Ci obcy.
Mi także.

Gram nieprzerwanie od serii Championship Manager, czyli od 1992 roku. Od 2007 roku prowadzę testy kolejnych silników gromadząc, porównując i analizując dane taktyczne już od wersji FM2005.

Jestem uczciwym rzemieślnikiem. Przekroczyłem właśnie 11.000 godzin w grze.

Dzielę się swoją pasją równie długo. Być może wpadło Ci kiedyś w ręce ""Skrzydło owcy"", albo byłeś adeptem ""Szkoły Taktyki"" na CMRevolution? A może czytałeś ""HN. Trzecią tajemnicę Estebana Soto"" lub śledziłeś którąś z edycji ""Joint Story"" na CentrumFM? No to pewnie znasz ""Jak wygrać z silnikiem FM?"", tudzież ""Jak tyka zegar taktyczny?"".

Nie? Nic nie szkodzi. Ten kanał zrodził się z takiej samej pasji, która tkwiła u źródeł wszystkich powyższych poradników, felietonów, karier i opowiadań.

Tutaj znajdziesz nowe poradniki, podpowiedzi, kariery oraz pozostałe ślady pasji, która towarzyszy mi całe dorosłe życie.

Zapraszam
Piotr Sebastian
",3770,648660,515,tacticof,"Witaj

Skoro tutaj trafiłeś, to z pewnością Football Manager nie jest Ci obcy.
Mi także.

Gram nieprzerwanie od serii Championship Manager, czyli od 1992 roku. Od 2007 roku prowadzę testy kolejnych silników gromadząc, porównując i analizując dane taktyczne już od wersji FM2005.

Jestem uczciwym rzemieślnikiem. Przekroczyłem właśnie 11.000 godzin w grze.

Dzielę się swoją pasją równie długo. Być może wpadło Ci kiedyś w ręce ""Skrzydło owcy"", albo byłeś adeptem ""Szkoły Taktyki"" na CMRevolution? A może czytałeś ""HN. Trzecią tajemnicę Estebana Soto"" lub śledziłeś którąś z edycji ""Joint Story"" na CentrumFM? No to pewnie znasz ""Jak wygrać z silnikiem FM?"", tudzież ""Jak tyka zegar taktyczny?"".

Nie? Nic nie szkodzi. Ten kanał zrodził się z takiej samej pasji, która tkwiła u źródeł wszystkich powyższych poradników, felietonów, karier i opowiadań.

Tutaj znajdziesz nowe poradniki, podpowiedzi, kariery oraz pozostałe ślady pasji, która towarzyszy mi całe dorosłe życie.

Zapraszam
Piotr Sebastian
","""Football Manager"" FM22 Taktyka ""Football Manager 2022"" FM21 ""Football Manager 2021"" ""piłka nożna"" football tactic FM22 ""Football Manager 2023"" futbol",https://www.youtube.com/channel/UC2HRa2nAwMiQJaqpUvJEWpQ,"[Football Manager, FM22, Taktyka, Football Manager 2022, FM21, Football Manager 2021, piłka nożna, football, tactic, FM22, Football Manager 2023, futbol]",12,pl,PL
UCTSB7euNBHOOYPZ3Ga_Sqaw,FM - Old Man Phil,"My Name is Phil and I have been playing FM since 2011 and over the years have developed a strong understanding of how the game works. On this Channel you will find plenty of Let's Play Videos and Tutorials that might be useful for beginners and inexperienced players of the game.
I also Live stream so that beginners and less experienced players of the game can follow along through a save which is slowed down. The Idea being a complete set of tutorials within one save

Thank you for your support

",8660,359996,754,FM - Old Man Phil,"My Name is Phil and I have been playing FM since 2011 and over the years have developed a strong understanding of how the game works. On this Channel you will find plenty of Let's Play Videos and Tutorials that might be useful for beginners and inexperienced players of the game.
I also Live stream so that beginners and less experienced players of the game can follow along through a save which is slowed down. The Idea being a complete set of tutorials within one save

Thank you for your support

","",https://www.youtube.com/channel/UCTSB7euNBHOOYPZ3Ga_Sqaw,[],0,en,GB
UCYN2Q9rOrAVXCogF14cNu7Q,The Managers Seat,"The Managers Seat is the home of quality #footballmanager content. 👍 #FM24 #footballmanager2024

Make sure to subscribe for Football Manager 2024 videos covering:
✅ Tactic guides
✅ Save ideas
✅ Tips & Tricks
✅ Wonderkids & Hidden gems
✅ Training guides
✅ Experiments
✅ ... and so much more!

🎥 Our creators will be familiar faces from across the FM community, each bringing you the inside track on FM 23. 😎

⏬⏬  SUPPORT THE CHANNEL  ⏬⏬
📋 Use the video comment sections for requests, remarks, questions...anything!
👍 Like this videos to help more people find it!
❤️ Subscribe and click the🔔 if you want to be notified on new videos!

⏭⏭  CONNECT WITH US  ⏮⏮
◾️ Twitter ➜ https://twitter.com/TheManagersSeat (@TheManagersSeat)
◾️ Facebook ➜ https://www.facebook.com/TheManagersSeat
◾️ Discord ➜ https://discord.gg/N5zpaKFURU
◾️ LinkTree➜ https://linktr.ee/themanagersseat
",14900,2468514,217,The Managers Seat,"The Managers Seat is the home of quality #footballmanager content. 👍 #FM24 #footballmanager2024

Make sure to subscribe for Football Manager 2024 videos covering:
✅ Tactic guides
✅ Save ideas
✅ Tips & Tricks
✅ Wonderkids & Hidden gems
✅ Training guides
✅ Experiments
✅ ... and so much more!

🎥 Our creators will be familiar faces from across the FM community, each bringing you the inside track on FM 23. 😎

⏬⏬  SUPPORT THE CHANNEL  ⏬⏬
📋 Use the video comment sections for requests, remarks, questions...anything!
👍 Like this videos to help more people find it!
❤️ Subscribe and click the🔔 if you want to be notified on new videos!

⏭⏭  CONNECT WITH US  ⏮⏮
◾️ Twitter ➜ https://twitter.com/TheManagersSeat (@TheManagersSeat)
◾️ Facebook ➜ https://www.facebook.com/TheManagersSeat
◾️ Discord ➜ https://discord.gg/N5zpaKFURU
◾️ LinkTree➜ https://linktr.ee/themanagersseat
","",https://www.youtube.com/channel/UCYN2Q9rOrAVXCogF14cNu7Q,[],0,en,
UC-3wJqf60YbC6jzAfPRm2ig,Loki Doki,"Home of the best* Football Manager 2024 content on Youtube and Twitch (according to my dog) and home of the famous Journeyman series plus many other popular saves and experiments. FM24 will be the biggest year yet with more saves, experiments, guides, tutorials and lots of silly stuff. I will also be playing a few other games if they interest me.

Patreon - https://www.patreon.com/LokiDoki
Twitter - https://twitter.com/LokiDokigg
Twitch - https://www.twitch.tv/loki_doki_gg

*according to my wife
",60200,35566522,3711,Loki Doki,"Home of the best* Football Manager 2024 content on Youtube and Twitch (according to my dog) and home of the famous Journeyman series plus many other popular saves and experiments. FM24 will be the biggest year yet with more saves, experiments, guides, tutorials and lots of silly stuff. I will also be playing a few other games if they interest me.

Patreon - https://www.patreon.com/LokiDoki
Twitter - https://twitter.com/LokiDokigg
Twitch - https://www.twitch.tv/loki_doki_gg

*according to my wife
","""loki doki"" ""football manager""",https://www.youtube.com/channel/UC-3wJqf60YbC6jzAfPRm2ig,"[loki doki, football manager]",2,en,GB
UCIddPsi--Oc2O_QG3uew59Q,Ichsan Rahmat Taufiq,"Champion Of FIFAe World Cup Ft. Football Manager 
",15300,502397,76,Ichsan Rahmat Taufiq,"Champion Of FIFAe World Cup Ft. Football Manager 
","""FOOTBALL MANAGER 2024"" ""FOOTBALL MANAGER"" ""KING INDO"" KINGINDO FIFAE FINAL FIFA WORLDCUP ""WORLD CUP"" ""MOBILE LEGEND"" MOBILELEGEND FM24 ""ICHSAN RAHMAT TAUFIQ"" ICHSANRAHMATTAUFIQ ""JUARA DUNIA"" JUARADUNIA ICHSANTAUFIQ ICHSAN.TAUFIQ ichsantaufiq",https://www.youtube.com/channel/UCIddPsi--Oc2O_QG3uew59Q,"[FOOTBALL MANAGER 2024, FOOTBALL MANAGER, KING INDO, KINGINDO, FIFAE, FINAL, FIFA, WORLDCUP, WORLD CUP, MOBILE LEGEND, MOBILELEGEND, FM24, ICHSAN RAHMAT TAUFIQ, ICHSANRAHMATTAUFIQ, JUARA DUNIA, JUARADUNIA, ICHSANTAUFIQ, ICHSAN.TAUFIQ, ichsantaufiq]",19,en,ID
UCl-jPgbG00vYqMh-qaoJ3Aw,Martín FM,"""¡Bienvenidos a Martín FM! 🎮⚽️ 

Aquí disfrutaréis del FOOTBALL MANAGER conmigo, Martín. Mi pasión por el juego me impulsó a crear este espacio cercano y divertido, donde no solo exploramos tácticas y partidos, sino también creamos una comunidad unida. 

Únete para sentirte para sentirte parte del equipo🏆🌟",2630,295089,152,Martín FM,"""¡Bienvenidos a Martín FM! 🎮⚽️ 

Aquí disfrutaréis del FOOTBALL MANAGER conmigo, Martín. Mi pasión por el juego me impulsó a crear este espacio cercano y divertido, donde no solo exploramos tácticas y partidos, sino también creamos una comunidad unida. 

Únete para sentirte para sentirte parte del equipo🏆🌟","""football manager 2024"" fm24 martinfm martinfm11 ""tutorial fm24"" ""fm24 tutorial"" ""fm24 tacticas"" ""tacticas fm24"" ""guia football manager 2024"" ""como jugar football manager"" ""football manager"" ""Mejores mods FM24"" ""Football Manager tutoriales"" ""Trucos y consejos FM24"" ""Cómo ganar en Football Manager"" ""FM24 jóvenes promesas"" ""Mejores jugadores jóvenes en FM24"" ""Mejores tácticas para Football Manager"" ""Football Manager tips"" ""Football Manager fichajes"" ""football manager"" fm25 ""football manager 2025""",https://www.youtube.com/channel/UCl-jPgbG00vYqMh-qaoJ3Aw,"[football manager 2024, fm24, martinfm, martinfm11, tutorial fm24, fm24 tutorial, fm24 tacticas, tacticas fm24, guia football manager 2024, como jugar football manager, football manager, Mejores mods FM24, Football Manager tutoriales, Trucos y consejos FM24, Cómo ganar en Football Manager, FM24 jóvenes promesas, Mejores jugadores jóvenes en FM24, Mejores tácticas para Football Manager, Football Manager tips, Football Manager fichajes, football manager, fm25, football manager 2025]",23,es,ES
