video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,channelId,publishDayName,numeric_duration,publish_day_name,LikeRatio,CommentRatio
KPZXoK5jDRc,Domingo Replay,"Neymar, Cavani, Mbappé... ON S'EN FOUT ! (Football Manager avec l’AJ Auxerre) #32","En route !

🔥 Ma chaîne principale : http://bit.ly/youtubedomingo
📢 https://www.twitch.tv/domingo

Le matos que j'utilise :
● Casque : https://amzn.to/37nhk9x
● Clavier : https://amzn.to/2U0V3uC
● Souris : https://amzn.to/2RklqJZ

► Mon Twitter : http://bit.ly/twitterdomingo
► Instagram : http://bit.ly/padomingo
► Discord: https://discord.gg/uXTgJ5J

Neymar, Cavani, Mbappé... ON S'EN FOUT ! (Football Manager avec l’AJ Auxerre) #32

© PAB Prod","[domingo replay, domingo football manager, domingo fm, coach bizot, domingo aj auxerre, domingo twitch, domingo stream, domingo live, domingo rediffusion fm, rediffusion fm, aj auxerre, nouvelle saison football manager, nouvelle saison fm, saison fm, nouvelle aventure fm, coach bizot fm, fm, mercato]",2021-04-01 03:33:07-07,44170.0,744.0,,63.0,PT4H1M16S,hd,false,UCfAV0Lg4IPzZyRQq_Nh-5KA,,14476.0,Thursday,16.844011772696398,1.4263074484944533
BbptBkEsatI,Domingo Replay,Un MERCATO que je dois absolument gérer ! (Football Manager ft. Guru) #15,"Grosse session mercato avec Guru pour être SOLIDE sur la nouvelle saison !

Le Twitter de Guru : https://twitter.com/FM_Guru88
Les différents packs utilisés sont ici : https://pastebin.com/zSqNULfS

🔥 Ma chaîne principale : https://bit.ly/2cBUQdN
📢 https://www.twitch.tv/domingo

► Mon Twitter : https://bit.ly/2kGPVap
► Instagram : https://bit.ly/2LdXUZr
► Discord: https://discord.gg/uXTgJ5J

🎥 Vidéo YouTube #DomingoReplay
Il me CONSEILLE pour un MERCATO SOLIDE ! (Football Manager ft. Guru) #15

© PAB Productions","[domingo, domingo replay, domingo gameplay, football manager, football manager 2020, fm, coach bizot, coach, leeds, leeds united, gameplay fm, aventure fm, saison, foot, football, guru, fm guru, mercato, domingo fm]",2020-03-01 03:00:04-08,85241.0,1312.0,,58.0,PT4H5M35S,hd,false,UCfAV0Lg4IPzZyRQq_Nh-5KA,,14735.0,Sunday,15.391654250888656,0.680423739749651
7NURPqn5AXc,Domingo Replay,COACH BIZOT VIRÉ ? (Football Manager) #18,"Le coach Bizot devait revenir sur les événements de l'épisode précédent...

Les différents packs utilisés sont ici : https://pastebin.com/zSqNULfS

🔥 Ma chaîne principale : https://bit.ly/2cBUQdN
📢 https://www.twitch.tv/domingo

► Mon Twitter : https://bit.ly/2kGPVap
► Instagram : https://bit.ly/2LdXUZr
► Discord: https://discord.gg/uXTgJ5J

🎥 Vidéo YouTube #DomingoReplay
COACH BIZOT VIRÉ ? (Football Manager) #18

© PAB Productions","[twitch, games, domingo, domingo replay, replay, vod, gaming, game, football manager, fm, coach bizot, mercato, foot, football, coach, domingo fm, domingo football manager, football manager 2020, aventure fm, leeds, leeds united, gameplay fm]",2020-03-13 10:00:09-07,80482.0,1316.0,,62.0,PT2H59M19S,hd,false,UCfAV0Lg4IPzZyRQq_Nh-5KA,,10759.0,Friday,16.351482319027856,0.7703585894982728
KXu0amJMkE0,Domingo Replay,TOUT EST À REFAIRE dans cette NOUVELLE SAISON ! (Football Manager) #16,"Nouvelle saison sur FM !

Les différents packs utilisés sont ici : https://pastebin.com/zSqNULfS

🔥 Ma chaîne principale : https://bit.ly/2cBUQdN
📢 https://www.twitch.tv/domingo

► Mon Twitter : https://bit.ly/2kGPVap
► Instagram : https://bit.ly/2LdXUZr
► Discord: https://discord.gg/uXTgJ5J

🎥 Vidéo YouTube #DomingoReplay
TOUT EST À REFAIRE dans cette NOUVELLE SAISON ! (Football Manager) #16

© PAB Productions","[domingo, domingo replay, domingo gameplay, football manager, football manager 2020, fm, coach bizot, coach, leeds, leeds united, gameplay fm, aventure fm, saison, foot, football, mercato, domingo fm]",2020-03-05 03:00:09-08,85989.0,1122.0,,76.0,PT3H51M50S,hd,false,UCfAV0Lg4IPzZyRQq_Nh-5KA,,13910.0,Thursday,13.048180581237133,0.8838339787647257
X7CDOei3a5g,Domingo Replay,MERCATO : C'EST LE CHANTIER ! (Football Manager avec l’AJ Auxerre) #27,"On attaque le chantier de ce gros mercato sur FM !

🔥 Ma chaîne principale : http://bit.ly/youtubedomingo
📢 https://www.twitch.tv/domingo

Le matos que j'utilise :
● Casque : https://amzn.to/37nhk9x
● Clavier : https://amzn.to/2U0V3uC
● Souris : https://amzn.to/2RklqJZ

► Mon Twitter : http://bit.ly/twitterdomingo
► Instagram : http://bit.ly/padomingo
► Discord: https://discord.gg/uXTgJ5J

MERCATO : C'EST LE CHANTIER ! (Football Manager avec l’AJ Auxerre) #27

© PAB Prod","[domingo replay, domingo football manager, domingo fm, coach bizot, domingo aj auxerre, domingo twitch, domingo stream, domingo live, domingo rediffusion fm, rediffusion fm, aj auxerre, nouvelle saison football manager, nouvelle saison fm, saison fm, nouvelle aventure fm, coach bizot fm, remise en question, fin de saison fm, fin de saison, fm, mercato]",2021-03-18 04:00:08-07,49937.0,814.0,,56.0,PT4H10M16S,hd,false,UCfAV0Lg4IPzZyRQq_Nh-5KA,,15016.0,Thursday,16.300538678735208,1.1214129803552475
YXW3MMSugbg,Domingo Replay,DIRECTION LES PREMIERS GROS MATCHS ! (Football Manager avec Lyon) #3,"Troisième journée, on attaque les premiers gros matchs !

🔥 Ma chaîne principale : http://bit.ly/youtubedomingo
📢 https://www.twitch.tv/domingo

J’utilise le téléphone OPPO Find X5 Pro, disponible ici : https://bit.ly/3KAZBzQ

► Mon Twitter : http://bit.ly/twitterdomingo
► TikTok : https://bit.ly/35M6OND
► Instagram : http://bit.ly/padomingo
► Discord: https://discord.gg/uXTgJ5J

DIRECTION LES PREMIERS GROS MATCHS ! (Football Manager avec Lyon) #3

© PAB Prod",,2022-12-24 03:45:01-08,150972.0,2523.0,,74.0,PT4H18M3S,hd,false,UCfAV0Lg4IPzZyRQq_Nh-5KA,,15483.0,Saturday,16.71170813130912,0.49015711522666455
xa_lHQgK6uc,Domingo Replay,CETTE SAISON VA ME RENDRE FOU ! (Football Manager avec l’AJ Auxerre) #23,"C'est l'ascenseur émotionnel !

🔥 Ma chaîne principale : http://bit.ly/youtubedomingo
📢 https://www.twitch.tv/domingo

Le matos que j'utilise :
● Casque : https://amzn.to/37nhk9x
● Clavier : https://amzn.to/2U0V3uC
● Souris : https://amzn.to/2RklqJZ

► Mon Twitter : http://bit.ly/twitterdomingo
► Instagram : http://bit.ly/padomingo
► Discord: https://discord.gg/uXTgJ5J

CETTE SAISON VA ME RENDRE FOU ! (Football Manager avec l’AJ Auxerre) #23

© PAB Prod","[domingo replay, domingo football manager, domingo fm, coach bizot, domingo aj auxerre, domingo twitch, domingo stream, domingo live, domingo rediffusion fm, rediffusion fm, aj auxerre, nouvelle saison football manager, nouvelle saison fm, saison fm, nouvelle aventure fm, coach bizot fm, ligue 2 fm, ligue 1 fm, bizot out, europa]",2021-03-05 03:00:33-08,63396.0,818.0,,57.0,PT3H55M44S,hd,false,UCfAV0Lg4IPzZyRQq_Nh-5KA,,14144.0,Friday,12.903022272698593,0.8991103539655498
gW621sVIhY0,Domingo Replay,Épisode #17 du COACH BIZOT avec LEEDS sur Football Manager !,"Les différents packs utilisés sont ici : https://pastebin.com/zSqNULfS

🔥 Ma chaîne principale : https://bit.ly/2cBUQdN
📢 https://www.twitch.tv/domingo

► Mon Twitter : https://bit.ly/2kGPVap
► Instagram : https://bit.ly/2LdXUZr
► Discord: https://discord.gg/uXTgJ5J

🎥 Vidéo YouTube #DomingoReplay
Épisode #17 du COACH BIZOT avec LEEDS sur Football Manager !

© PAB Productions","[domingo, domingo replay, domingo gameplay, football manager, football manager 2020, fm, coach bizot, coach, leeds, leeds united, gameplay fm, aventure fm, saison, foot, football, mercato, domingo fm]",2020-03-07 08:30:15-08,56077.0,1013.0,,133.0,PT1H56M2S,hd,false,UCfAV0Lg4IPzZyRQq_Nh-5KA,,6962.0,Saturday,18.064447099523868,2.3717388590687807
S-4V2YbU-_E,Domingo Replay,UNE FIN DE SAISON LÉGENDAIRE ! (Football Manager avec Lyon) #12,"Une fin de saison comme on a jamais vu, j'ai jamais autant vibré sur FM je crois !!

🔥 Ma chaîne principale : http://bit.ly/youtubedomingo
📢 https://www.twitch.tv/domingo

J’utilise le téléphone OPPO Find X5 Pro, disponible ici : https://bit.ly/3KAZBzQ

► Mon Twitter : http://bit.ly/twitterdomingo
► TikTok : https://bit.ly/35M6OND
► Instagram : http://bit.ly/padomingo
► Discord: https://discord.gg/uXTgJ5J

UNE FIN DE SAISON LÉGENDAIRE ! (Football Manager avec Lyon) #12

© PAB Prod","[games, twitch]",2023-01-05 23:15:13-08,94218.0,1755.0,,82.0,PT4H42M22S,hd,false,UCfAV0Lg4IPzZyRQq_Nh-5KA,,16942.0,Thursday,18.627013946379673,0.8703220191470844
5borky7ruVc,Domingo Replay,LA RAGE DE VAINCRE ! (Football Manager) #31,"On ira jusqu'au bout avec LEEDS !

Les différents packs utilisés sont ici : https://pastebin.com/zSqNULfS

🔥 Ma chaîne principale : https://bit.ly/2cBUQdN
📢 https://www.twitch.tv/domingo

Si tu veux avoir le même stuff que moi :
● Casque : https://amzn.to/37nhk9x
● Clavier : https://amzn.to/2U0V3uC
● Souris : https://amzn.to/2RklqJZ

► Mon Twitter : https://bit.ly/2kGPVap
► Instagram : https://bit.ly/2LdXUZr
► Discord: https://discord.gg/uXTgJ5J

🎥 Vidéo YouTube #DomingoReplay
LA RAGE DE VAINCRE ! (Football Manager) #31

© PAB Prod","[domingo, domingo replay, football manager, coach bizot, domingo fm, domingo football manager, football manager 2020, aventure fm, twitch tv, domingo gameplay, leeds football manager, leeds united manny, fm 2020]",2020-04-23 05:30:00-07,50169.0,717.0,,51.0,PT3H35M,hd,false,UCfAV0Lg4IPzZyRQq_Nh-5KA,,12900.0,Thursday,14.29169407402978,1.0165640136339174
Uj1FgCaQEIc,Domingo Replay,On construit l'équipe parfaite ! (Football Manager avec l’AJ Auxerre) #28,"On construit l'équipe parfaite pendant ce mercato !

🔥 Ma chaîne principale : http://bit.ly/youtubedomingo
📢 https://www.twitch.tv/domingo

Le matos que j'utilise :
● Casque : https://amzn.to/37nhk9x
● Clavier : https://amzn.to/2U0V3uC
● Souris : https://amzn.to/2RklqJZ

► Mon Twitter : http://bit.ly/twitterdomingo
► Instagram : http://bit.ly/padomingo
► Discord: https://discord.gg/uXTgJ5J

On construit l'équipe parfaite ! (Football Manager avec l’AJ Auxerre) #28

© PAB Prod","[domingo replay, domingo football manager, domingo fm, coach bizot, domingo aj auxerre, domingo twitch, domingo stream, domingo live, domingo rediffusion fm, rediffusion fm, aj auxerre, nouvelle saison football manager, nouvelle saison fm, saison fm, nouvelle aventure fm, coach bizot fm, fm, mercato, équipe parfaite]",2021-03-19 08:26:35-07,43098.0,720.0,,34.0,PT2H32M26S,hd,false,UCfAV0Lg4IPzZyRQq_Nh-5KA,,9146.0,Friday,16.706111652512877,0.7888997169242192
GAnn1gTCrBw,Domingo Replay,PREMIERS PAS EN LIGUE 1 ! (Football Manager avec l'AJ Auxerre) #12,"Début en ligue 1, on ira au bouuuuuuut !

🔥 Ma chaîne principale : http://bit.ly/youtubedomingo
📢 https://www.twitch.tv/domingo

Le matos que j'utilise :
● Casque : https://amzn.to/37nhk9x
● Clavier : https://amzn.to/2U0V3uC
● Souris : https://amzn.to/2RklqJZ

► Mon Twitter : http://bit.ly/twitterdomingo
► Instagram : http://bit.ly/padomingo
► Discord: https://discord.gg/uXTgJ5J

PREMIERS PAS EN LIGUE 1 ! (Football Manager avec l'AJ Auxerre) #12

© PAB Prod","[domingo replay, domingo football manager, domingo fm, coach bizot, domingo aj auxerre, domingo twitch, domingo stream, domingo live, domingo rediffusion fm, rediffusion fm, aj auxerre, nouvelle saison football manager, nouvelle saison fm, saison fm, nouvelle aventure fm, coach bizot fm, ligue 2 fm, ligue 1 fm]",2021-02-07 03:18:42-08,65078.0,1260.0,,28.0,PT2H11M56S,hd,false,UCfAV0Lg4IPzZyRQq_Nh-5KA,,7916.0,Sunday,19.361381726543534,0.4302529272565229
8qkfvrqkoMk,Domingo Replay,IL FAUT RESTER SOLIDE ! (Football Manager avec Lyon) #17,"Une semaine sans FM, j'espère que les supporters sont toujours présents pour soutenir Lyon en LDC !

🔥 Ma chaîne principale : http://bit.ly/youtubedomingo
📢 https://www.twitch.tv/domingo

Découvrez le matériel audio de mon partenaire JBL Quantum : https://bit.ly/3kjnItK

J’utilise le téléphone OPPO Find X5 Pro, disponible ici : https://bit.ly/3KAZBzQ

► Mon Twitter : http://bit.ly/twitterdomingo
► TikTok : https://bit.ly/35M6OND
► Instagram : http://bit.ly/padomingo
► Discord: https://discord.gg/uXTgJ5J

IL FAUT RESTER SOLIDE ! (Football Manager avec Lyon) #17

© PAB Prod",,2023-01-19 03:00:06-08,57212.0,995.0,,33.0,PT2H24M24S,hd,false,UCfAV0Lg4IPzZyRQq_Nh-5KA,,8664.0,Thursday,17.391456337831226,0.57680206949591
Up60l9mkF98,Domingo Replay,FIN DE SAISON EN LIGUE 1 ! (Football Manager avec l'AJ Auxerre) #17,"C'est la fin de saison pour le coach Bizot !

🔥 Ma chaîne principale : http://bit.ly/youtubedomingo
📢 https://www.twitch.tv/domingo

Le matos que j'utilise :
● Casque : https://amzn.to/37nhk9x
● Clavier : https://amzn.to/2U0V3uC
● Souris : https://amzn.to/2RklqJZ

► Mon Twitter : http://bit.ly/twitterdomingo
► Instagram : http://bit.ly/padomingo
► Discord: https://discord.gg/uXTgJ5J

FIN DE SAISON EN LIGUE 1 ! (Football Manager avec l'AJ Auxerre) #17

© PAB Prod","[domingo replay, domingo football manager, domingo fm, coach bizot, domingo aj auxerre, domingo twitch, domingo stream, domingo live, domingo rediffusion fm, rediffusion fm, aj auxerre, nouvelle saison football manager, nouvelle saison fm, saison fm, nouvelle aventure fm, coach bizot fm, ligue 2 fm, ligue 1 fm, bizot out]",2021-02-19 03:03:26-08,45439.0,906.0,,43.0,PT2H31M45S,hd,false,UCfAV0Lg4IPzZyRQq_Nh-5KA,,9105.0,Friday,19.938819076124034,0.9463236426857986
EXBXyMu7RTo,Domingo Replay,ALORS PEUT ETRE ! (Football Manager avec Lyon) #21,"Elle est pour nous cette finale ?

🔥 Ma chaîne principale : http://bit.ly/youtubedomingo
📢 https://www.twitch.tv/domingo

Découvrez le matériel audio de mon partenaire JBL Quantum : https://bit.ly/3kjnItK

J’utilise le téléphone OPPO Find X5 Pro, disponible ici : https://bit.ly/3KAZBzQ

► Mon Twitter : http://bit.ly/twitterdomingo
► TikTok : https://bit.ly/35M6OND
► Instagram : http://bit.ly/padomingo
► Discord: https://discord.gg/uXTgJ5J

ALORS PEUT ETRE ! (Football Manager avec Lyon) #21

© PAB Prod",,2023-01-26 23:00:09-08,69773.0,1108.0,,41.0,PT3H30M45S,hd,false,UCfAV0Lg4IPzZyRQq_Nh-5KA,,12645.0,Thursday,15.880068221231706,0.5876198529517148
A8VZgbLjePU,Domingo Replay,LE STADE EST EN FEU ! (Football Manager avec Lyon) #16,"La LDC continue en folie !

🔥 Ma chaîne principale : http://bit.ly/youtubedomingo
📢 https://www.twitch.tv/domingo

Découvrez le matériel audio de mon partenaire JBL Quantum : https://bit.ly/3kjnItK

J’utilise le téléphone OPPO Find X5 Pro, disponible ici : https://bit.ly/3KAZBzQ

► Mon Twitter : http://bit.ly/twitterdomingo
► TikTok : https://bit.ly/35M6OND
► Instagram : http://bit.ly/padomingo
► Discord: https://discord.gg/uXTgJ5J

LE STADE EST EN FEU ! (Football Manager avec Lyon) #16

© PAB Prod",,2023-01-14 09:05:56-08,109918.0,1332.0,,52.0,PT3H58M18S,hd,false,UCfAV0Lg4IPzZyRQq_Nh-5KA,,14298.0,Saturday,12.118124420022198,0.4730799323131789
qU_nhJCgIR4,Domingo Replay,L'ULTIME MERCATO (Football Manager avec l’AJ Auxerre) #34,"On attaque la dernière session mercato de l'ultime saison !

🔥 Ma chaîne principale : http://bit.ly/youtubedomingo
📢 https://www.twitch.tv/domingo

Le matos que j'utilise :
● Casque : https://amzn.to/37nhk9x
● Clavier : https://amzn.to/2U0V3uC
● Souris : https://amzn.to/2RklqJZ

► Mon Twitter : http://bit.ly/twitterdomingo
► Instagram : http://bit.ly/padomingo
► Discord: https://discord.gg/uXTgJ5J

L'ULTIME MERCATO (Football Manager avec l’AJ Auxerre) #34

© PAB Prod","[domingo replay, domingo football manager, domingo fm, coach bizot, domingo aj auxerre, domingo twitch, domingo stream, domingo live, domingo rediffusion fm, rediffusion fm, aj auxerre, nouvelle saison football manager, nouvelle saison fm, saison fm, nouvelle aventure fm, coach bizot fm, fm, mercato]",2021-04-08 07:19:50-07,51916.0,695.0,,37.0,PT3H47M27S,hd,false,UCfAV0Lg4IPzZyRQq_Nh-5KA,,13647.0,Thursday,13.38700978503737,0.7126897295631405
ThugWweV9fQ,Domingo Replay,ALLEZ LES BLEUS !!! (L'EURO 2021 sur Football Manager),"Après avoir coaché l'équipe de France pour la Coupe du Monde 2018, on remet ça avec l'Euro… allez les Bleus !

🔥 Ma chaîne principale : http://bit.ly/youtubedomingo
📢 https://www.twitch.tv/domingo

Le matos que j'utilise :
● Casque : https://amzn.to/37nhk9x
● Clavier : https://amzn.to/2U0V3uC
● Souris : https://amzn.to/2RklqJZ
● Tapis de souris : https://amzn.to/37lfkP3
● Webcam : https://amzn.to/31eMmjj
● Volant : https://amzn.to/3y1NrJB

► Mon Twitter : http://bit.ly/twitterdomingo
► Instagram : http://bit.ly/padomingo
► Discord: https://discord.gg/uXTgJ5J

Profitez de -10% sur tout le site RhinoShield pendant 48h avec le code ""COACHBIZOT"" sur : bit.ly/RhinoShield-CoachBizot

ALLEZ LES BLEUS !!! (L'EURO 2020 sur Football Manager)

© PAB Prod","[domingo replay, domingo football manager, domingo fm, coach bizot, domingo twitch, domingo stream, domingo live, domingo rediffusion fm, rediffusion fm, coach bizot fm, fm, edf, equipe de france, euro 2021, euro 2020, benzema, giroud, france Euro]",2021-06-11 05:02:43-07,118023.0,2137.0,,100.0,PT3H43M20S,hd,false,UCfAV0Lg4IPzZyRQq_Nh-5KA,,13400.0,Friday,18.106640231141387,0.8472924768900977
Rac4T4ouwoE,Domingo Replay,C'EST L'HEURE DU MATCH CHOC EN EUROPA ! (Football Manager avec Lyon) #11,"Ça va être chaud bouillant sur cette fin de saison !

🔥 Ma chaîne principale : http://bit.ly/youtubedomingo
📢 https://www.twitch.tv/domingo

J’utilise le téléphone OPPO Find X5 Pro, disponible ici : https://bit.ly/3KAZBzQ

► Mon Twitter : http://bit.ly/twitterdomingo
► TikTok : https://bit.ly/35M6OND
► Instagram : http://bit.ly/padomingo
► Discord: https://discord.gg/uXTgJ5J

C'EST L'HEURE DU MATCH CHOC EN EUROPA ! (Football Manager avec Lyon) #11

© PAB Prod",,2023-01-05 06:24:54-08,79731.0,1383.0,,42.0,PT3H19M5S,hd,false,UCfAV0Lg4IPzZyRQq_Nh-5KA,,11945.0,Thursday,17.34582533769801,0.5267712683899612
Lj-kGGklQUc,Domingo Replay,PREMIER MERCATO ! (Football Manager avec l'AJ Auxerre) #10,"C'est l'heure du mercato pour le coach Bizot !

🔥 Ma chaîne principale : http://bit.ly/youtubedomingo
📢 https://www.twitch.tv/domingo

Le matos que j'utilise :
● Casque : https://amzn.to/37nhk9x
● Clavier : https://amzn.to/2U0V3uC
● Souris : https://amzn.to/2RklqJZ

► Mon Twitter : http://bit.ly/twitterdomingo
► Instagram : http://bit.ly/padomingo
► Discord: https://discord.gg/uXTgJ5J

PREMIER MERCATO ! (Football Manager avec l'AJ Auxerre) #10

© PAB Prod","[domingo replay, domingo football manager, domingo fm, coach bizot, domingo aj auxerre, domingo twitch, domingo stream, domingo live, domingo rediffusion fm, rediffusion fm, aj auxerre, nouvelle saison football manager, nouvelle saison fm, saison fm, nouvelle aventure fm, coach bizot fm, ligue 2 fm, ligue 1 fm, mercato fm, mercato]",2021-02-05 07:00:18-08,69091.0,1153.0,,49.0,PT4H15M38S,hd,false,UCfAV0Lg4IPzZyRQq_Nh-5KA,,15338.0,Friday,16.68813593666324,0.7092095931452722
xYNu5FsJdZk,Domingo Replay,En ROUTE vers L'EUROPE ! (Football Manager) #20,"ALLEZ ALLEZ ALLEZ !

Les différents packs utilisés sont ici : https://pastebin.com/zSqNULfS

🔥 Ma chaîne principale : https://bit.ly/2cBUQdN
📢 https://www.twitch.tv/domingo

► Mon Twitter : https://bit.ly/2kGPVap
► Instagram : https://bit.ly/2LdXUZr
► Discord: https://discord.gg/uXTgJ5J

🎥 Vidéo YouTube #DomingoReplay
En ROUTE vers L'EUROPE ! (Football Manager) #20

© PAB Productions","[twitch, games, domingo, domingo replay, replay, vod, gaming, game, football manager, fm, coach bizot, mercato, foot, football, coach, domingo fm, domingo football manager, football manager 2020, aventure fm, leeds, leeds united, gameplay fm]",2020-03-19 07:45:01-07,64056.0,1044.0,,64.0,PT3H21M15S,hd,false,UCfAV0Lg4IPzZyRQq_Nh-5KA,,12075.0,Thursday,16.298239040839267,0.9991257649556637
AO_RTHsdtDI,Domingo Replay,NOTRE PREMIER TITRE ? (Football Manager avec l’AJ Auxerre) #24,"Est-ce que ça va faire mal ?

🔥 Ma chaîne principale : http://bit.ly/youtubedomingo
📢 https://www.twitch.tv/domingo

Le matos que j'utilise :
● Casque : https://amzn.to/37nhk9x
● Clavier : https://amzn.to/2U0V3uC
● Souris : https://amzn.to/2RklqJZ

► Mon Twitter : http://bit.ly/twitterdomingo
► Instagram : http://bit.ly/padomingo
► Discord: https://discord.gg/uXTgJ5J

NOTRE PREMIER TITRE ? (Football Manager avec l’AJ Auxerre) #24

© PAB Prod","[domingo replay, domingo football manager, domingo fm, coach bizot, domingo aj auxerre, domingo twitch, domingo stream, domingo live, domingo rediffusion fm, rediffusion fm, aj auxerre, nouvelle saison football manager, nouvelle saison fm, saison fm, nouvelle aventure fm, coach bizot fm, ligue 2 fm, ligue 1 fm, bizot out, europa]",2021-03-06 11:00:06-08,44438.0,895.0,,41.0,PT1H59M27S,hd,false,UCfAV0Lg4IPzZyRQq_Nh-5KA,,7167.0,Saturday,20.140420360952337,0.9226337818983752
